client_id	round	val_accuracy	val_f1_score	val_precision	val_recall
6	65	0.615071283095723	0.7509881422924901	0.6968215158924206	0.8142857142857143
6	66	0.615071283095723	0.7509881422924901	0.6968215158924206	0.8142857142857143
12	66	0.6563106796116505	0.7790262172284644	0.6857142857142857	0.9017341040462428
11	66	0.7159309021113244	0.8271028037383178	0.774617067833698	0.8872180451127819
14	66	0.6627218934911243	0.7832699619771863	0.7518248175182481	0.8174603174603174
5	66	0.6966731898238747	0.8125755743651754	0.7352297592997812	0.9081081081081082
11	67	0.7159309021113244	0.8271028037383178	0.774617067833698	0.8872180451127819
5	67	0.6966731898238747	0.8125755743651754	0.7352297592997812	0.9081081081081082
12	67	0.6563106796116505	0.7790262172284644	0.6857142857142857	0.9017341040462428
7	67	0.6936416184971098	0.8034610630407911	0.78125	0.8269720101781171
15	67	0.6173076923076923	0.754017305315204	0.6545064377682404	0.8892128279883382
12	68	0.6563106796116505	0.7790262172284644	0.6857142857142857	0.9017341040462428
7	68	0.6936416184971098	0.8034610630407911	0.78125	0.8269720101781171
3	68	0.6841121495327103	0.8032596041909197	0.7232704402515723	0.9031413612565445
14	68	0.6627218934911243	0.7832699619771863	0.7518248175182481	0.8174603174603174
10	68	0.6460980036297641	0.7761194029850746	0.7085953878406709	0.8578680203045685
7	69	0.6936416184971098	0.8034610630407911	0.78125	0.8269720101781171
1	69	0.9350912778904665	0.9593908629441624	0.945	0.9742268041237113
6	69	0.615071283095723	0.7509881422924901	0.6968215158924206	0.8142857142857143
11	69	0.7159309021113244	0.8271028037383178	0.774617067833698	0.8872180451127819
9	69	0.6299810246679317	0.7601476014760148	0.6791208791208792	0.8631284916201117
14	70	0.6627218934911243	0.7832699619771863	0.7518248175182481	0.8174603174603174
10	70	0.6460980036297641	0.7761194029850746	0.7085953878406709	0.8578680203045685
4	70	0.6393762183235867	0.7637292464878672	0.6764705882352942	0.8768328445747801
9	70	0.6299810246679317	0.7601476014760148	0.6791208791208792	0.8631284916201117
13	70	0.6615678776290631	0.7864897466827503	0.7836538461538461	0.7893462469733656
3	71	0.6841121495327103	0.8032596041909197	0.7232704402515723	0.9031413612565445
4	71	0.6393762183235867	0.7637292464878672	0.6764705882352942	0.8768328445747801
1	71	0.9350912778904665	0.9593908629441624	0.945	0.9742268041237113
10	71	0.6460980036297641	0.7761194029850746	0.7085953878406709	0.8578680203045685
6	71	0.615071283095723	0.7509881422924901	0.6968215158924206	0.8142857142857143
4	72	0.6393762183235867	0.7637292464878672	0.6764705882352942	0.8768328445747801
9	72	0.6299810246679317	0.7601476014760148	0.6791208791208792	0.8631284916201117
1	72	0.9350912778904665	0.9593908629441624	0.945	0.9742268041237113
